"1","2","3","4","5","6","NA","NA","NA","NA"
"Drama","Romance","Thriller",NA,NA,NA,NA,NA,NA,NA
"Crime","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Sci-Fi","Thriller","IMAX",NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Children","Comedy","Fantasy",NA,NA,NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama","Romance",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Animation","Children","Fantasy",NA,NA,NA,NA,NA,NA
"Adventure","Drama","War",NA,NA,NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Mystery","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"Adventure","Thriller","Western",NA,NA,NA,NA,NA,NA,NA
"Children","Comedy",NA,NA,NA,NA,NA,NA,NA,NA
"Horror","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Crime","Drama","Mystery","Romance","Thriller",NA,NA,NA,NA,NA
"Comedy","Crime","Drama","Mystery","Romance",NA,NA,NA,NA,NA
"Comedy","Crime",NA,NA,NA,NA,NA,NA,NA,NA
"Children","Comedy","Fantasy","Horror",NA,NA,NA,NA,NA,NA
"Action","Adventure","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Crime","Fantasy","Sci-Fi","Thriller",NA,NA,NA,NA,NA
"Horror","Mystery",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Sci-Fi",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Romance","Thriller",NA,NA,NA,NA,NA,NA,NA
"Comedy","Crime",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Horror","Thriller",NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Sci-Fi","Thriller",NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","War",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Drama","Romance",NA,NA,NA,NA,NA,NA,NA
"Crime","Fantasy","Horror",NA,NA,NA,NA,NA,NA,NA
"Crime","Drama","Thriller",NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Comedy","Crime","Drama",NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama","Romance",NA,NA,NA,NA,NA,NA,NA
"Action","Comedy",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Sci-Fi",NA,NA,NA,NA,NA,NA,NA,NA
"Crime","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Comedy",NA,NA,NA,NA,NA,NA,NA
"Horror","Mystery","Sci-Fi","Thriller",NA,NA,NA,NA,NA,NA
"Action","Comedy","Crime","Thriller",NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Comedy","Crime","Drama","Thriller",NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Fantasy",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Film-Noir","Thriller",NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Crime","Drama","Thriller",NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama","Romance",NA,NA,NA,NA,NA,NA,NA
"Action","Drama","Horror","Thriller",NA,NA,NA,NA,NA,NA
"Comedy","Drama","Romance",NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","War",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Western",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Crime",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Crime","Drama","Thriller",NA,NA,NA,NA,NA,NA
"Drama","Romance","Thriller",NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Fantasy",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Crime","Drama","Thriller",NA,NA,NA,NA,NA,NA
"Comedy","Crime",NA,NA,NA,NA,NA,NA,NA,NA
"Crime","Drama","Mystery","Romance","Thriller",NA,NA,NA,NA,NA
"Children","Fantasy",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Fantasy","Horror","Thriller",NA,NA,NA,NA,NA,NA
"Action","Crime","Drama",NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Comedy","Crime",NA,NA,NA,NA,NA,NA
"Comedy","Musical","Romance",NA,NA,NA,NA,NA,NA,NA
"Comedy","Musical","Romance",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Musical","Romance",NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Musical","Romance",NA,NA,NA,NA,NA,NA,NA
"Action","Crime","Drama",NA,NA,NA,NA,NA,NA,NA
"Comedy","Fantasy","Romance",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Children","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Musical",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Fantasy",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","War",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama","Fantasy","Romance",NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Western",NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Drama","Romance","Western",NA,NA,NA,NA,NA,NA
"Comedy","Crime","Mystery",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Comedy","Musical",NA,NA,NA,NA,NA,NA,NA
"Action","Crime","Drama","Thriller",NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Musical","Romance",NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Drama",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Animation","Drama","Fantasy","Sci-Fi",NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Crime","Drama",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","War",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Crime","Drama",NA,NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Horror","Thriller",NA,NA,NA,NA,NA,NA,NA
"Horror","Mystery","Thriller",NA,NA,NA,NA,NA,NA,NA
"Horror","Mystery","Thriller",NA,NA,NA,NA,NA,NA,NA
"Comedy","Horror",NA,NA,NA,NA,NA,NA,NA,NA
"Animation","Drama","Sci-Fi","War",NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama","War",NA,NA,NA,NA,NA,NA,NA
"Drama","Fantasy","Mystery","Sci-Fi",NA,NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Drama","Thriller",NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Musical","Romance",NA,NA,NA,NA,NA,NA,NA
"Drama","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama","Romance",NA,NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Drama","War",NA,NA,NA,NA,NA,NA
"Drama","Fantasy","Romance",NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama","Romance",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Drama","Fantasy",NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Documentary","War",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crime","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Children","Comedy",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Romance","War",NA,NA,NA,NA,NA,NA,NA
"Action","Sci-Fi","Thriller",NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Children","Fantasy",NA,NA,NA,NA,NA,NA
"Drama","Musical",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Crime",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Comedy",NA,NA,NA,NA,NA,NA,NA,NA
"Horror",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adventure",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Horror",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Drama","Romance","Thriller","War",NA,NA,NA,NA,NA
"Crime","Drama","Film-Noir","Thriller",NA,NA,NA,NA,NA,NA
"Crime","Drama","Film-Noir","Romance","Thriller",NA,NA,NA,NA,NA
"Drama","Western",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Film-Noir","Mystery",NA,NA,NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animation","Comedy","Fantasy",NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Comedy","Crime","Drama","Horror","Thriller",NA,NA,NA,NA
"Sci-Fi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","War",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Horror","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Children","Comedy","Fantasy","Musical",NA,NA,NA,NA,NA
"Action","Adventure","Drama","War",NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Sci-Fi","Thriller",NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Documentary",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Crime","Thriller",NA,NA,NA,NA,NA,NA,NA
"Comedy","Crime",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Musical",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama","Romance",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Children","Comedy","Crime",NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Horror","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"Comedy","Horror","Thriller",NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","War",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Fantasy",NA,NA,NA,NA,NA,NA,NA
"Drama","War",NA,NA,NA,NA,NA,NA,NA,NA
"Animation","Comedy","Fantasy","Musical",NA,NA,NA,NA,NA,NA
"Crime","Drama","Mystery","Thriller",NA,NA,NA,NA,NA,NA
"Comedy","Crime","Mystery",NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Drama","War",NA,NA,NA,NA,NA,NA
"Adventure","Comedy",NA,NA,NA,NA,NA,NA,NA,NA
"Action",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Comedy",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Horror",NA,NA,NA,NA,NA,NA,NA,NA
"Romance",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thriller",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Comedy","Crime","Thriller",NA,NA,NA,NA,NA,NA
"Crime","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crime","Drama","Thriller",NA,NA,NA,NA,NA,NA,NA
"Film-Noir",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","War",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Crime",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Children","Comedy",NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Mystery","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Thriller",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama","Romance",NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama","Romance",NA,NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Drama","Horror","Thriller",NA,NA,NA,NA,NA,NA
"Drama","Romance","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"Crime","Drama","Thriller",NA,NA,NA,NA,NA,NA,NA
"Comedy","Crime","Drama",NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama","Romance",NA,NA,NA,NA,NA,NA,NA
"Comedy","Crime",NA,NA,NA,NA,NA,NA,NA,NA
"Crime","Drama","Thriller",NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Children","Comedy","Mystery",NA,NA,NA,NA,NA
"Drama","Mystery","Thriller",NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Fantasy","Horror",NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Action",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crime","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","War","Western",NA,NA,NA,NA,NA,NA,NA
"Comedy","Fantasy","Romance",NA,NA,NA,NA,NA,NA,NA
"Action","Comedy","Crime",NA,NA,NA,NA,NA,NA,NA
"Drama","Mystery","Thriller",NA,NA,NA,NA,NA,NA,NA
"Adventure","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Drama","Horror",NA,NA,NA,NA,NA,NA,NA
"Drama","Musical",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Comedy",NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Horror",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Drama","Thriller",NA,NA,NA,NA,NA,NA,NA
"Action","Crime","Thriller",NA,NA,NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Fantasy","Romance",NA,NA,NA,NA,NA,NA,NA
"Action","Crime","Drama","Mystery","Thriller",NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Horror","Thriller",NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Fantasy","Horror",NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Drama","War",NA,NA,NA,NA,NA,NA
"Crime","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Horror","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Drama","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"Action","Crime",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Horror",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Thriller","War",NA,NA,NA,NA,NA,NA,NA
"Fantasy","Horror","Thriller",NA,NA,NA,NA,NA,NA,NA
"Action","Crime",NA,NA,NA,NA,NA,NA,NA,NA
"Horror",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Sci-Fi","Thriller",NA,NA,NA,NA,NA,NA
"Action","Adventure","Thriller",NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Thriller",NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama","Romance",NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Crime","Drama","Thriller",NA,NA,NA,NA,NA,NA,NA
"Musical","Romance","Western",NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mystery","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Horror","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Horror","Mystery","Thriller",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Sci-Fi",NA,NA,NA,NA,NA,NA,NA,NA
"Horror",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Comedy","Fantasy","Horror",NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Drama","Thriller",NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Musical",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama","Romance",NA,NA,NA,NA,NA,NA,NA
"Comedy","Fantasy",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Horror","Romance","Thriller",NA,NA,NA,NA,NA,NA
"Drama","Musical","Romance",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Comedy","Romance",NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crime","Drama","Film-Noir","Thriller",NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Horror",NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Children","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crime","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Drama","War",NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Fantasy",NA,NA,NA,NA,NA,NA,NA
"Drama","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Drama","Thriller","War",NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Film-Noir","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thriller",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Crime","Thriller",NA,NA,NA,NA,NA,NA
"Adventure","Sci-Fi",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Sci-Fi",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Sci-Fi",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Musical",NA,NA,NA,NA,NA,NA,NA,NA
"Crime","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Drama","Romance",NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance","Thriller",NA,NA,NA,NA,NA,NA,NA
"Comedy","Crime","Drama","Mystery","Romance",NA,NA,NA,NA,NA
"Comedy","Crime","Mystery",NA,NA,NA,NA,NA,NA,NA
"Comedy","Crime","Mystery",NA,NA,NA,NA,NA,NA,NA
"Comedy","Crime","Mystery","Romance",NA,NA,NA,NA,NA,NA
"Comedy","Crime","Drama","Musical","Mystery","Romance",NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Comedy","War",NA,NA,NA,NA,NA,NA,NA
"Fantasy","Sci-Fi",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Fantasy","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Comedy",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Horror","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"Comedy","Horror","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Horror",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Horror",NA,NA,NA,NA,NA,NA,NA,NA
